,in,out,overall,hour,minute
109,4.860977584,2.071937351,6.9329149349999994,1,49
110,5.0438663870000005,1.0346984259999998,6.078564812999999,1,50
111,4.633343878000002,1.2044184919999996,5.83776237,1,51
112,5.9982401109999985,0.8167438080000003,6.8149839189999994,1,52
113,5.921717507,2.4286925330000004,8.35041004,1,53
114,5.3001905629999975,0.822320184,6.122510747000002,1,54
115,7.777018183000002,2.3661312119999995,10.143149394999998,1,55
116,4.478345842,1.0892251240000002,5.567570965999998,1,56
117,6.151153905000002,0.7362836640000002,6.887437568999999,1,57
118,4.331571205999999,2.7832901169999995,7.114861322999998,1,58
119,3.400324657,0.696064298,4.096388955000001,1,59
120,6.484394166,2.3510031390000012,8.835397304999999,2,0
121,4.395487233999999,0.9616357039999998,5.357122938000001,2,1
122,6.801367985000001,0.869037702,7.670405686999999,2,2
123,4.899430344000001,1.9697376569999998,6.869168001000001,2,3
124,3.917066419,0.6936153159999998,4.610681734999999,2,4
125,6.909902929,2.0337821749999994,8.943685104,2,5
126,4.205202755000002,1.0295756289999995,5.234778384000001,2,6
127,5.965601176000001,0.8481865839999997,6.81378776,2,7
128,4.834577719,1.6342953929999993,6.468873111999997,2,8
129,3.9920453159999987,0.668820243,4.6608655589999985,2,9
130,4.9014178049999995,2.006519934,6.9079377389999985,2,10
131,3.570070745,0.955221762,4.525292506999999,2,11
132,4.864726981,0.7773258379999999,5.642052819,2,12
133,3.260355062,1.4381496990000002,4.698504760999999,2,13
134,4.515582069999997,0.5901359890000001,5.105718059,2,14
135,7.1811167839999985,2.4262032870000008,9.607320070999998,2,15
136,4.402079392,0.984027458,5.386106850000001,2,16
137,5.420188473000001,0.87411643,6.294304903,2,17
138,3.8368803329999994,1.582938506,5.4198188389999995,2,18
139,3.775647931,0.5904696130000001,4.3661175440000015,2,19
140,4.060780833999999,2.032880637000001,6.093661471,2,20
141,3.3530551450000003,0.8776241859999997,4.230679331,2,21
142,5.042828738,0.787540115,5.830368853000001,2,22
143,3.7331897779999994,1.544575659,5.277765437000001,2,23
144,4.511946755999999,0.596041878,5.107988633999998,2,24
145,3.294297418000002,1.814816743,5.109114161000002,2,25
146,4.40226354,1.214590502,5.616854042,2,26
147,4.886914386,0.693300376,5.580214762000002,2,27
148,3.877114710999999,1.3464725059999998,5.223587217,2,28
149,3.088701830999999,0.44854857300000006,3.537250404,2,29
150,3.5951193700000004,2.4488885890000005,6.044007959000001,2,30
151,3.3121212299999985,1.1707096710000002,4.482830900999999,2,31
152,4.152752113000001,0.6767115699999999,4.829463683000001,2,32
153,4.637508476,1.304343624,5.941852099999998,2,33
154,3.4805580330000017,0.456845209,3.937403242000001,2,34
155,3.000690043999999,1.8455416880000004,4.846231732,2,35
156,4.649958489999999,1.2014769999999995,5.851435489999999,2,36
157,4.0507009919999994,0.7492432569999999,4.799944249,2,37
158,4.24800259,1.4151446650000004,5.663147255000001,2,38
159,3.707591646999999,0.397389023,4.10498067,2,39
160,2.9879550089999998,1.83461366,4.822568668999999,2,40
161,3.6047016389999986,1.1308565629999998,4.735558202000003,2,41
162,3.4634827280000007,0.6756719540000001,4.139154682,2,42
163,4.454387199999998,0.44263718999999996,4.8970243899999994,2,43
164,3.2882601270000005,0.6610502899999997,3.9493104169999995,2,44
165,2.583735758,1.7912952079999998,4.375030966000001,2,45
166,5.847453647999999,1.1759974530000004,7.023451101000002,2,46
167,4.122298038,0.812085556,4.934383593999999,2,47
168,6.707532234,0.49213615099999997,7.199668385000003,2,48
169,3.7443758479999993,0.384275738,4.128651586,2,49
170,2.545935235,1.722986169,4.268921404,2,50
171,4.616553989999998,1.134344811,5.750898800999998,2,51
172,3.092074014,0.5636564730000001,3.6557304869999996,2,52
173,4.4166730209999985,0.8248306300000001,5.2415036509999995,2,53
174,2.8370027210000006,0.3922673890000001,3.2292701100000003,2,54
175,3.027828059,0.35148974299999997,3.3793178020000005,2,55
176,4.766629865,2.4271149829999996,7.193744848000001,2,56
177,4.018308847000001,0.529037216,4.547346062999999,2,57
178,3.715364574,0.7377125020000002,4.4530770760000005,2,58
179,2.136113096,0.5048166359999998,2.640929732000001,2,59
180,2.7437224289999995,0.8200542430000002,3.563776672,3,0
181,4.814413915,2.425112492,7.2395264070000005,3,1
182,2.464031219,0.6226206259999999,3.086651845000002,3,2
183,4.837884715,0.8336813950000002,5.671566109999997,3,3
184,3.1845765069999996,0.455415594,3.639992101,3,4
185,2.7705364169999993,0.2618796589999998,3.0324160760000005,3,5
186,4.570679899999999,2.3805661860000003,6.951246085999998,3,6
187,3.1042041070000015,0.585484748,3.689688855000001,3,7
188,4.175762163,0.7742358600000002,4.949998022999999,3,8
189,1.8316626099999993,0.41663539,2.2482979999999992,3,9
190,2.6287671999999995,0.213698335,2.8424655350000005,3,10
191,4.078067956999999,2.437867191,6.515935147999999,3,11
192,2.3669534710000004,0.5295704800000001,2.896523950999999,3,12
193,2.9992841939999995,0.7371287829999998,3.7364129769999996,3,13
194,2.233478832,0.388537709,2.6220165410000003,3,14
195,1.9377923609999996,0.31706784800000004,2.254860209,3,15
196,2.840276458999999,2.3222077799999994,5.162484238999999,3,16
197,3.9174071499999994,0.5013612000000001,4.418768350000001,3,17
198,1.9939058849999998,0.8003727059999999,2.7942785909999994,3,18
199,1.6838361270000006,0.312747639,1.9965837659999999,3,19
200,2.5052471510000003,0.4085577470000001,2.9138048979999995,3,20
201,1.9842012159999995,2.3899532580000002,4.374154474000001,3,21
202,2.130467592,0.38006787200000003,2.510535464,3,22
203,1.8183805490000002,0.807745412,2.626125961000001,3,23
204,2.102351646999999,0.36281504200000014,2.4651666889999992,3,24
205,1.841400354,0.30854943500000004,2.1499497889999994,3,25
206,1.9496097180000003,2.2060236279999996,4.155633346,3,26
207,2.127439171,0.6131251359999998,2.7405643069999996,3,27
208,2.573168803,0.7351616630000002,3.308330466,3,28
209,1.932237338,0.3021105579999999,2.2343478959999996,3,29
210,1.8711768220000002,0.3596051769999999,2.2307819990000004,3,30
211,1.8927610440000002,1.6732305639999998,3.5659916079999996,3,31
212,2.7272899939999995,1.0467114670000002,3.7740014609999997,3,32
213,1.8083096020000005,0.6682673450000001,2.4765769470000003,3,33
214,1.830449798,0.40181663600000006,2.2322664339999996,3,34
215,1.5521692899999995,0.2497553740000001,1.8019246640000002,3,35
216,2.1605484770000007,1.7101069109999998,3.8706553880000003,3,36
217,2.1235315240000006,0.9631047460000003,3.0866362699999996,3,37
218,2.5760766269999995,0.7637194520000001,3.3397960789999996,3,38
219,1.664197931,0.46739102600000004,2.131588957,3,39
220,1.642169319,0.298517282,1.9406866010000001,3,40
221,2.1353642310000005,1.747580737,3.882944968,3,41
222,1.8201263830000003,0.9935042140000001,2.813630597000001,3,42
223,1.5747212750000004,0.654725025,2.2294462999999993,3,43
224,1.588641647,0.408112819,1.9967544660000005,3,44
225,1.48872366,0.2280835030000001,1.7168071630000001,3,45
226,1.893550079,1.625892001,3.5194420800000006,3,46
227,2.671717243,1.0793071149999998,3.7510243579999996,3,47
228,3.173701376,0.68625645,3.8599578259999996,3,48
229,1.7584996729999998,0.3639024430000001,2.1224021159999995,3,49
230,1.4461929969999998,0.232129538,1.6783225350000006,3,50
231,2.172982974000001,1.540153739,3.7131367130000013,3,51
232,1.6287383520000003,1.0268382779999998,2.6555766299999997,3,52
233,1.6233186190000004,0.4582265899999999,2.0815452089999997,3,53
234,2.7138465869999986,0.6410077220000001,3.3548543090000003,3,54
235,1.8189502919999998,0.30923739600000005,2.128187688,3,55
236,1.7034966009999997,0.31015551900000005,2.0136521199999997,3,56
237,1.5706375079999997,2.034947255999999,3.6055847639999996,3,57
238,2.688780021999999,0.44243346399999994,3.131213486,3,58
239,1.5301225990000002,0.8509218030000003,2.3810444019999997,3,59
240,1.231756327,0.40035123899999997,1.6321075659999997,4,0
241,1.6890009719999999,0.25196165699999995,1.9409626290000004,4,1
242,1.4405361320000003,2.331397551,3.7719336829999994,4,2
243,1.2788358910000002,0.333422602,1.6122584930000001,4,3
244,1.169587698,0.6334390929999999,1.8030267909999997,4,4
245,1.6085524130000004,0.2866961270000001,1.89524854,4,5
246,1.9151177299999997,0.29151125600000005,2.2066289860000006,4,6
247,1.7427901439999993,2.4444723029999995,4.187262447000001,4,7
248,1.332673471,0.38910553300000006,1.7217790039999998,4,8
249,1.7920495720000005,0.5879023349999998,2.3799519070000006,4,9
250,1.051221952,0.30841893299999995,1.359640885,4,10
251,1.5790002430000005,0.176691423,1.7556916659999995,4,11
252,1.3422938999999996,2.2341073009999994,3.5764012009999995,4,12
253,1.4173761449999995,0.41608491400000003,1.8334610589999998,4,13
254,1.434716557,0.541661821,1.9763783779999995,4,14
255,1.6208163479999997,0.29981970100000005,1.9206360490000003,4,15
256,1.537790249,0.20365850200000002,1.7414487509999999,4,16
257,1.44693183,2.2841569699999997,3.7310888,4,17
258,1.116649256,0.379774233,1.4964234889999992,4,18
259,2.3332010330000004,0.6593663430000003,2.992567376,4,19
260,0.9342243659999998,0.3457401010000001,1.2799644669999999,4,20
261,2.3464753980000004,0.19782539100000002,2.5443007890000002,4,21
262,1.6758147329999997,2.2877334320000005,3.963548165,4,22
263,1.011289061,0.48852708000000006,1.4998161410000002,4,23
264,1.8610587520000006,0.6795709600000002,2.540629712,4,24
265,0.9019200780000002,0.36809829100000013,1.2700183689999998,4,25
266,1.8707252829999999,0.310403397,2.1811286799999996,4,26
267,1.6925090120000001,2.1909995530000015,3.8835085650000023,4,27
268,1.0102650549999999,0.6368215519999999,1.6470866069999999,4,28
269,1.9340616400000004,0.6168012789999999,2.550862919000001,4,29
270,2.4184882909999996,0.6120172359999999,3.0305055270000008,4,30
271,1.105907682,0.3768690090000001,1.4827766909999998,4,31
272,1.2501235539999995,2.1788576079999995,3.4289811620000004,4,32
273,1.131836146,0.612851618,1.744687764,4,33
274,1.7660288320000004,0.7753857080000001,2.54141454,4,34
275,2.015810649,0.32139115,2.337201799,4,35
276,0.9789703680000001,0.303957079,1.2829274469999998,4,36
277,1.0532389299999998,2.15824272,3.2114816499999996,4,37
278,1.662605257,0.608837642,2.2714428989999997,4,38
279,1.785316295,0.732037469,2.5173537639999997,4,39
280,4.247478985999998,0.4683222899999999,4.715801276000001,4,40
281,1.5604768260000002,0.26818874900000006,1.8286655749999992,4,41
282,1.3549761139999998,2.1689926830000004,3.523968797,4,42
283,1.7716172169999997,0.6245339329999998,2.39615115,4,43
284,1.6431016089999997,0.7360132089999999,2.3791148180000006,4,44
285,1.4755547459999998,0.3456681529999999,1.8212228989999997,4,45
286,1.15554775,0.23879747599999995,1.3943452259999998,4,46
287,2.0938568280000003,2.2808308690000003,4.374687697000001,4,47
288,2.3776347850000006,0.8832320279999999,3.260866813,4,48
289,2.780454392,0.6030036080000001,3.3834579999999996,4,49
290,2.662413380000001,0.36825220899999994,3.0306655889999994,4,50
291,1.4237863830000004,0.21449292000000003,1.6382793030000005,4,51
292,1.358140761,2.2243691639999996,3.582509925,4,52
293,1.115076958,0.9080600989999995,2.0231370570000005,4,53
294,1.114629678,0.29716932500000015,1.4117990029999998,4,54
295,1.9366388720000005,0.6748585520000001,2.611497424000001,4,55
296,1.0613264269999998,0.20152162500000004,1.2628480520000003,4,56
297,1.2092242490000003,0.559227617,1.7684518659999997,4,57
298,1.4242820309999995,2.8732853469999995,4.297567378000001,4,58
299,1.025486036,0.32269885299999995,1.3481848889999999,4,59
300,2.002067213,0.7591753029999997,2.7612425160000007,5,0
301,1.050633242,0.3135803390000001,1.3642135809999998,5,1
302,1.346808656,0.689252996,2.0360616520000003,5,2
303,2.127189155,2.1470675359999998,4.274256691000001,5,3
304,0.8385975279999999,0.35665619699999995,1.1952537250000006,5,4
305,1.007105242,0.49409461299999996,1.5011998549999999,5,5
306,1.275612605,0.23662876100000008,1.5122413659999998,5,6
307,0.9734229550000002,0.5466133639999999,1.520036319,5,7
308,1.1390305220000003,2.142850217999999,3.28188074,5,8
309,0.8556557450000001,0.33482021200000006,1.1904759569999999,5,9
310,1.3158107179999998,0.5428470200000001,1.8586577380000007,5,10
311,2.310959597000001,0.213923564,2.524883161,5,11
312,0.7866678389999998,0.5709762219999998,1.3576440609999998,5,12
313,1.4408534999999993,2.118941078,3.559794578000001,5,13
314,1.7815896849999993,0.3729469639999999,2.1545366489999997,5,14
315,1.0401130140000001,0.49434620500000004,1.5344592190000006,5,15
316,1.1944087150000002,0.26138918,1.455797895,5,16
317,1.2895693630000002,0.520815477,1.8103848400000004,5,17
318,1.2472481000000004,2.0708053029999998,3.318053403,5,18
319,4.048034327,0.3591075909999999,4.407141918000001,5,19
320,0.8279088530000001,0.6667600060000004,1.4946688590000001,5,20
321,2.6206199570000006,0.465713045,3.0863330019999995,5,21
322,4.737934129000001,0.42946913800000014,5.167403266999999,5,22
323,1.0355515900000005,2.0836606000000004,3.1192121899999994,5,23
324,1.6319317089999998,0.35635444,1.9882861489999997,5,24
325,3.3505873310000007,0.5175766320000001,3.8681639629999998,5,25
326,1.4969397920000003,0.5795243050000001,2.076464097,5,26
327,3.8034466119999992,0.50892789,4.312374502,5,27
328,1.4666390109999998,1.8518683090000003,3.318507319999999,5,28
329,2.7048385370000005,0.6144579170000001,3.3192964539999994,5,29
330,3.5238617999999997,0.605278334,4.129140133999999,5,30
331,0.9030135700000002,0.519955696,1.422969266,5,31
332,2.0444727929999997,0.5816829350000002,2.626155728000002,5,32
333,1.0902520100000002,1.8109479290000001,2.901199938999999,5,33
334,4.391855571000001,0.5845526479999998,4.976408219000001,5,34
335,0.956267195,0.5702646829999998,1.5265318779999997,5,35
336,0.60833666,0.4896715929999999,1.0980082530000002,5,36
337,2.507898168,0.5306641019999999,3.0385622700000012,5,37
338,0.8119488730000001,1.819530161,2.6314790340000003,5,38
339,1.1380111339999996,0.5440150119999999,1.682026146,5,39
340,1.1584771640000002,0.5571961280000001,1.7156732920000004,5,40
341,1.01593108,0.28088093399999997,1.296812014,5,41
342,1.9683730010000007,0.495305941,2.4636789420000005,5,42
343,1.7679138089999997,1.793702725,3.5616165339999997,5,43
344,0.992768874,0.625725886,1.61849476,5,44
345,1.0241320569999999,0.5465798930000001,1.5707119500000002,5,45
346,1.406501831,0.4152913130000001,1.8217931439999997,5,46
347,1.4068844639999996,0.4535694669999999,1.860453930999999,5,47
348,1.8099551179999998,1.8320076529999998,3.6419627709999993,5,48
349,2.161366553,0.6654129360000001,2.8267794889999998,5,49
350,0.924732459,0.5404873809999999,1.46521984,5,50
351,0.878608976,0.39559190199999994,1.2742008779999998,5,51
352,1.9393934799999997,0.607989684,2.5473831639999993,5,52
353,1.2286781929999993,1.760027729,2.9887059220000003,5,53
354,1.058861445,0.5941253280000001,1.6529867729999996,5,54
355,1.0790107730000003,0.22539202100000005,1.3044027940000003,5,55
356,0.8592187119999999,0.7027910980000001,1.5620098100000002,5,56
357,1.172243072,0.5640267529999998,1.7362698249999997,5,57
358,0.933773091,0.33343109300000007,1.267204184,5,58
359,1.1234244379999998,2.019795097,3.1432195349999996,5,59
360,0.948563866,0.4744172509999998,1.4229811170000004,6,0
361,1.212760181,0.7803590079999999,1.9931191890000002,6,1
362,1.838883317,0.642384512,2.4812678289999996,6,2
363,1.004685783,0.35089358399999987,1.3555793669999998,6,3
364,0.7968487889999998,2.146506096,2.943354884999999,6,4
365,0.8796824019999997,0.3425366940000002,1.2222190960000001,6,5
366,1.187691722,0.7075172969999997,1.8952090190000002,6,6
367,0.9324764370000002,0.4455943040000001,1.378070741,6,7
368,0.900310856,0.4240515290000001,1.3243623850000001,6,8
369,0.7576605610000002,2.0949902369999998,2.8526507979999995,6,9
370,1.1680085420000001,0.37103204699999986,1.539040589,6,10
371,0.9174767789999999,0.6966999919999999,1.614176771,6,11
372,0.8219068390000001,0.453959671,1.2758665099999997,6,12
373,1.6361548660000012,1.199773599,2.8359284650000007,6,13
374,0.934856179,2.128232479,3.0630886579999994,6,14
375,1.003801584,0.34013259200000007,1.343934176,6,15
376,0.839663583,0.6538075769999998,1.4934711600000001,6,16
377,0.780463971,0.395854213,1.1763181840000003,6,17
378,1.1180911399999995,1.2328913450000003,2.350982485,6,18
379,0.9695309869999998,2.138943845,3.1084748319999997,6,19
380,0.8985133600000001,0.3611169999999999,1.2596303599999998,6,20
381,0.7507003920000002,0.7601149070000001,1.510815299,6,21
382,1.0183102629999998,0.4577867579999999,1.4760970209999997,6,22
383,1.8091583029999996,1.1858857120000004,2.995044015,6,23
384,0.9682632600000003,2.2430684770000004,3.2113317369999987,6,24
385,0.9581664420000001,0.3785054229999999,1.3366718649999996,6,25
386,1.04733713,0.6609724549999998,1.7083095849999996,6,26
387,1.004929241,0.5655106650000001,1.5704399060000003,6,27
388,1.2165920859999992,1.3027286729999998,2.519320759000001,6,28
389,0.9273222999999999,1.8215150840000005,2.748837384,6,29
390,0.8501498620000002,0.570655815,1.420805677,6,30
391,1.0142962670000002,0.706576894,1.7208731609999999,6,31
392,1.1971027490000001,0.5952015699999998,1.7923043189999999,6,32
393,0.9486864580000003,1.2147238150000002,2.1634102730000007,6,33
394,2.203013886,1.8652725510000003,4.068286437000001,6,34
395,1.033415664,0.6001959990000002,1.6336116629999995,6,35
396,1.0097011139999998,0.6902974249999998,1.6999985389999999,6,36
397,0.990592984,0.46670410799999995,1.4572970920000003,6,37
398,1.0186970610000001,1.223362293,2.2420593540000002,6,38
399,0.7405503659999999,1.8001244579999998,2.5406748240000003,6,39
400,0.982727659,0.590900307,1.573627966,6,40
401,0.892688891,0.6771797349999997,1.5698686260000003,6,41
402,0.8684696840000001,0.49755013399999987,1.3660198179999994,6,42
403,0.9234408489999999,0.555899278,1.4793401270000004,6,43
404,1.7098989139999994,1.749132983,3.459031897000001,6,44
405,0.9241386890000002,0.588126774,1.512265463,6,45
406,0.7436211669999997,0.681829938,1.425451105,6,46
407,1.177066038,0.623874015,1.8009400530000002,6,47
408,1.2169642270000003,0.303116301,1.520080528,6,48
409,1.3595759360000004,1.733377646,3.092953582,6,49
410,1.4815137619999998,0.6648011450000002,2.1463149070000007,6,50
411,0.9667040609999997,0.545975922,1.512679983,6,51
412,0.8578765669999999,0.5011788560000001,1.3590554229999996,6,52
413,0.9616678830000001,0.525759084,1.4874269670000002,6,53
414,1.8154849010000003,1.646692246,3.462177147,6,54
415,0.9255251379999999,0.6071185299999997,1.5326436680000006,6,55
416,0.6277829710000001,0.279744412,0.9075273830000001,6,56
417,1.1491089660000002,0.8336588190000003,1.982767785,6,57
418,0.9773263039999998,0.402874006,1.3802003100000002,6,58
419,0.9999706860000002,0.2915027479999999,1.2914734339999998,6,59
420,0.9981859659999999,2.211003791,3.209189756999999,7,0
421,1.2161385239999996,0.289188085,1.505326609,7,1
422,5.366723463000003,0.8532853210000001,6.220008784000002,7,2
423,0.991611358,0.3446525899999999,1.336263948,7,3
424,1.627249835,0.259480398,1.886730233,7,4
425,1.2429630620000005,2.1916049779999995,3.4345680400000003,7,5
426,0.9786223050000001,0.30237749699999994,1.280999802,7,6
427,1.2919213570000003,0.7610591699999999,2.052980527,7,7
428,1.0342617920000003,0.336594611,1.3708564030000006,7,8
429,1.1752095719999998,0.20550423400000004,1.3807138060000002,7,9
430,1.2841771729999996,2.218718483,3.502895656,7,10
431,1.397603135,0.3339983110000001,1.7316014460000002,7,11
432,0.942289871,0.7810234649999995,1.723313336,7,12
433,1.1850895220000002,0.42598235500000003,1.6110718770000003,7,13
434,1.738953454,0.274200902,2.013154356,7,14
435,2.239746282999999,2.1776558299999995,4.4174021130000005,7,15
436,1.019360651,0.49359388900000006,1.51295454,7,16
437,3.216776374,0.7666642079999999,3.9834405820000005,7,17
438,1.359130264,0.480610042,1.8397403060000002,7,18
439,1.5345248439999999,0.21261368599999997,1.7471385300000002,7,19
440,0.8799393750000001,2.163169754,3.0431091290000003,7,20
441,1.2988673890000002,0.372626691,1.6714940799999995,7,21
442,2.035251259,0.8039685330000002,2.839219792000001,7,22
443,1.7891382399999998,0.4313131449999999,2.220451384999999,7,23
444,1.8163069889999994,0.2863288519999999,2.1026358410000006,7,24
445,2.128337631,2.111417663,4.239755293999999,7,25
446,3.5651119960000015,0.5144037389999999,4.079515734999999,7,26
447,1.1746800310000003,0.7879349359999999,1.9626149670000004,7,27
448,1.2811142379999998,0.512864093,1.793978331,7,28
449,2.1163927829999998,0.280810869,2.3972036520000004,7,29
450,1.9994958850000002,2.3087832619999995,4.308279147,7,30
451,1.7023994369999995,0.708912472,2.411311909,7,31
452,1.4203806920000006,0.6494658819999998,2.069846574,7,32
453,2.643771095000001,0.5715462179999998,3.215317313,7,33
454,2.1408521790000004,0.4035191349999998,2.544371314,7,34
455,1.673965426,1.9017425030000006,3.5757079290000005,7,35
456,2.740901847999999,1.6259612879999994,4.366863136000001,7,36
457,2.10893129,0.7010997239999998,2.810031014000001,7,37
458,2.4160963319999995,1.8167445510000002,4.232840883,7,38
459,2.002506183,1.3247156099999995,3.327221793,7,39
460,2.239529401,1.9925016889999994,4.23203109,7,40
461,2.488186424,1.7277358769999998,4.215922301000002,7,41
462,2.476852554,0.65769904,3.1345515940000013,7,42
463,1.8081744819999996,0.6018794569999999,2.410053939000001,7,43
464,2.0511078879999998,1.631188987,3.682296875000001,7,44
465,2.480631774999999,1.7947827160000003,4.275414491000001,7,45
466,2.8670820129999997,1.8011994149999997,4.668281427999999,7,46
467,2.681635586,0.6760078169999998,3.357643402999999,7,47
468,3.518217069,0.7142182520000001,4.232435320999999,7,48
